contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiry,type,mid,pull_date,spread,spread_mid_ratio,S0,dividend_yield,q,r,T,iv_own,iv_diff
SPY260706P00752000,2026-07-02 19:58:17+00:00,752.0,7.32,7.36,7.96,0.52,7.6470585,2742.0,141,0.1146328771972656,True,REGULAR,USD,2026-07-06,put,7.66,2026-07-04,0.6,0.07832898172,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.005479452054794521,0.12515951069273054,0.01052663349546494
SPY260706P00753000,2026-07-02 19:59:52+00:00,753.0,7.87,8.34,9.2,-0.05000019,-0.6313155,808.0,6,0.1379480737304687,True,REGULAR,USD,2026-07-06,put,8.77,2026-07-04,0.86,0.09806157355,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.005479452054794521,0.14515622363502248,0.00720814990455379
SPY260706P00755000,2026-07-02 19:26:31+00:00,755.0,10.2,9.21,11.64,0.35999966,3.658533,982.0,36,0.1820150158691406,True,REGULAR,USD,2026-07-06,put,10.425,2026-07-04,2.43,0.2330935252,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.005479452054794521,0.1359672315275001,-0.0460477843416405
SPY260706P00756000,2026-07-02 19:29:36+00:00,756.0,13.51,10.18,12.63,4.01,42.21053,494.0,12,0.1919026123046875,True,REGULAR,USD,2026-07-06,put,11.405,2026-07-04,2.45,0.2148180623,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.005479452054794521,0.14345798367478502,-0.04844462862990248
SPY260706P00758000,2026-07-02 19:42:47+00:00,758.0,15.09,12.16,14.63,4.49,42.358486,219.0,3,0.2120440124511718,True,REGULAR,USD,2026-07-06,put,13.395,2026-07-04,2.47,0.1843971631,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.005479452054794521,0.161208329920825,-0.05083568253034679
SPY260707C00690000,2026-06-30 18:20:55+00:00,690.0,57.74,52.93,56.44,0.0,0.0,1.0,2,0.5406540075683595,True,REGULAR,USD,2026-07-07,call,54.685,2026-07-04,3.51,0.06418579135,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,,
SPY260707C00700000,2026-06-26 19:59:56+00:00,700.0,33.7,42.94,46.45,0.0,0.0,8.0,8,0.4633842724609375,True,REGULAR,USD,2026-07-07,call,44.695,2026-07-04,3.51,0.0785322743,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,,
SPY260707C00705000,2026-06-26 15:26:37+00:00,705.0,31.6,37.94,41.46,0.0,0.0,1.0,4,0.4244442321777344,True,REGULAR,USD,2026-07-07,call,39.7,2026-07-04,3.52,0.08866498741,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,,
SPY260707C00706000,2026-07-02 16:30:19+00:00,706.0,37.0,36.94,40.46,6.0200005,19.431894,40.0,40,0.4165097412109374,True,REGULAR,USD,2026-07-07,call,38.7,2026-07-04,3.52,0.09095607235,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,,
SPY260707C00712000,2026-07-01 20:10:24+00:00,712.0,33.69,30.96,34.47,0.0,0.0,1.0,3,0.3686586572265625,True,REGULAR,USD,2026-07-07,call,32.715,2026-07-04,3.51,0.1072902338,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,,
SPY260707C00718000,2026-06-29 14:18:49+00:00,718.0,19.08,24.99,28.5,0.0,0.0,2.0,2,0.3209296423339843,True,REGULAR,USD,2026-07-07,call,26.744999999999997,2026-07-04,3.51,0.131239484,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,,
SPY260707C00720000,2026-07-02 19:33:20+00:00,720.0,23.04,24.21,24.96,-5.16,-18.297873,6.0,79,0.176766044921875,True,REGULAR,USD,2026-07-07,call,24.585,2026-07-04,0.75,0.03050640635,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,,
SPY260707C00721000,2026-07-02 17:08:42+00:00,721.0,21.02,23.23,23.97,1.4300003,7.2996445,24.0,4,0.1723715576171875,True,REGULAR,USD,2026-07-07,call,23.6,2026-07-04,0.74,0.0313559322,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,,
SPY260707C00722000,2026-07-02 18:13:13+00:00,722.0,21.0,22.24,22.98,-2.790001,-11.72762,170.0,16,0.1679770703125,True,REGULAR,USD,2026-07-07,call,22.61,2026-07-04,0.74,0.03272888103,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,,
SPY260707C00723000,2026-07-02 16:34:26+00:00,723.0,20.45,21.27,22.01,-4.7699986,-18.913555,4.0,4,0.16602396484375,True,REGULAR,USD,2026-07-07,call,21.64,2026-07-04,0.74,0.03419593346,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,,
SPY260707C00725000,2026-07-02 19:58:12+00:00,725.0,20.16,19.3,20.05,-2.5599995,-11.267604,7.0,25,0.1584556811523437,True,REGULAR,USD,2026-07-07,call,19.675,2026-07-04,0.75,0.03811944091,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,,
SPY260707C00726000,2026-07-02 17:22:59+00:00,726.0,16.32,18.31,19.07,-7.300001,-30.906015,1.0,44,0.15430533203125,True,REGULAR,USD,2026-07-07,call,18.69,2026-07-04,0.76,0.04066345639,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,,
SPY260707C00727000,2026-07-02 14:38:36+00:00,727.0,22.19,17.35,18.1,3.210001,16.912546,1.0,187,0.1508873974609375,True,REGULAR,USD,2026-07-07,call,17.725,2026-07-04,0.75,0.04231311707,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,,
SPY260707C00728000,2026-07-02 19:00:36+00:00,728.0,15.32,16.39,17.15,-5.33,-25.811138,6.0,657,0.1491784301757812,True,REGULAR,USD,2026-07-07,call,16.77,2026-07-04,0.76,0.04531902206,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,,
SPY260707C00729000,2026-07-02 19:44:39+00:00,729.0,14.86,15.48,16.19,-4.21,-22.076561,7.0,191,0.1457604956054687,True,REGULAR,USD,2026-07-07,call,15.835,2026-07-04,0.71,0.04483738554,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,,
SPY260707C00730000,2026-07-02 19:43:14+00:00,730.0,13.85,14.51,15.23,-4.299999,-23.691456,55.0,89,0.1419763537597656,True,REGULAR,USD,2026-07-07,call,14.87,2026-07-04,0.72,0.04841963685,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,,
SPY260707C00731000,2026-07-02 18:33:32+00:00,731.0,13.03,13.6,14.29,-3.8599997,-22.85376,84.0,174,0.1391687646484375,True,REGULAR,USD,2026-07-07,call,13.945,2026-07-04,0.69,0.04948010039,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.07837675836403568,-0.06079200628440182
SPY260707C00732000,2026-07-02 19:50:04+00:00,732.0,12.51,12.67,13.35,-5.449999,-30.345207,503.0,286,0.1358728991699219,True,REGULAR,USD,2026-07-07,call,13.01,2026-07-04,0.68,0.05226748655,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.10077080240993008,-0.03510209675999182
SPY260707C00733000,2026-07-02 19:56:33+00:00,733.0,12.22,11.77,12.4,-3.4499998,-22.01659,3566.0,467,0.1313563427734375,True,REGULAR,USD,2026-07-07,call,12.085,2026-07-04,0.63,0.05213074059,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.10751580042973541,-0.023840542343702087
SPY260707C00734000,2026-07-02 19:44:39+00:00,734.0,10.8,10.88,11.51,-3.6899996,-25.465837,774.0,190,0.129891513671875,True,REGULAR,USD,2026-07-07,call,11.195,2026-07-04,0.63,0.05627512282,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.11341096629520292,-0.016480547376672067
SPY260707C00735000,2026-07-02 20:12:57+00:00,735.0,10.3,10.19,10.6,-2.0599995,-16.666662,855.0,1243,0.1264735791015624,True,REGULAR,USD,2026-07-07,call,10.395,2026-07-04,0.41,0.03944203944,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.12277437652107645,-0.0036992025804859496
SPY260707C00736000,2026-07-02 19:53:50+00:00,736.0,9.15,9.15,9.69,-2.1100006,-18.738903,817.0,478,0.1224452990722656,True,REGULAR,USD,2026-07-07,call,9.42,2026-07-04,0.54,0.05732484076,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.11562715009156171,-0.006818148980703889
SPY260707C00737000,2026-07-02 19:58:35+00:00,737.0,9.2,8.32,8.83,-2.1500006,-18.942736,768.0,335,0.1200039172363281,True,REGULAR,USD,2026-07-07,call,8.575,2026-07-04,0.51,0.05947521866,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.1165657384498287,-0.0034381787864993935
SPY260707C00738000,2026-07-02 19:54:34+00:00,738.0,8.1,7.5,7.95,-2.6099997,-24.369745,1833.0,639,0.1157925335693359,True,REGULAR,USD,2026-07-07,call,7.725,2026-07-04,0.45,0.05825242718,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.11530283455380021,-0.000489699015535694
SPY260707C00739000,2026-07-02 20:13:07+00:00,739.0,6.87,6.71,7.15,-2.9800005,-30.253809,321.0,333,0.1140225317382812,True,REGULAR,USD,2026-07-07,call,6.93,2026-07-04,0.44,0.06349206349,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.11530903754703074,0.0012865058087495468
SPY260707C00740000,2026-07-02 20:09:32+00:00,740.0,6.12,6.1,6.24,-1.3800001,-18.400002,2293.0,872,0.1069425244140625,True,REGULAR,USD,2026-07-07,call,6.17,2026-07-04,0.14,0.0226904376,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.11514876910449622,0.008206244690433712
SPY260707C00741000,2026-07-02 20:05:18+00:00,741.0,5.13,5.34,5.48,-1.96,-27.64457,2601.0,653,0.1046232116699218,True,REGULAR,USD,2026-07-07,call,5.41,2026-07-04,0.14,0.0258780037,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.11321988133332996,0.008596669663408149
SPY260707C00742000,2026-07-02 20:14:49+00:00,742.0,4.72,4.63,4.75,-1.3300004,-21.983477,6450.0,377,0.101998726196289,True,REGULAR,USD,2026-07-07,call,4.6899999999999995,2026-07-04,0.12,0.02558635394,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.11129177275086183,0.009293046554572831
SPY260707C00743000,2026-07-02 20:14:41+00:00,743.0,4.05,3.94,4.05,-1.4299998,-26.094887,6966.0,644,0.099069067993164,True,REGULAR,USD,2026-07-07,call,3.995,2026-07-04,0.11,0.02753441802,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.10861514714553148,0.009546079152367479
SPY260707C00744000,2026-07-02 20:14:55+00:00,744.0,3.39,3.37,3.39,-1.51,-30.816326,7039.0,796,0.0959563061523437,True,REGULAR,USD,2026-07-07,call,3.38,2026-07-04,0.02,0.005917159763,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.10714978570286827,0.011193479550524577
SPY260707C00745000,2026-07-02 20:14:50+00:00,745.0,2.79,2.78,2.81,-1.5,-34.965034,11575.0,1061,0.0938200970458984,False,REGULAR,USD,2026-07-07,call,2.795,2026-07-04,0.03,0.01073345259,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.10482192874648755,0.011001831700589146
SPY260707C00746000,2026-07-02 20:14:55+00:00,746.0,2.28,2.26,2.29,-1.3700001,-37.53425,14591.0,1078,0.09180595703125,False,REGULAR,USD,2026-07-07,call,2.275,2026-07-04,0.03,0.01318681319,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.10281992701836094,0.011013969987110947
SPY260707C00747000,2026-07-02 20:14:52+00:00,747.0,1.8,1.8,1.82,-1.27,-41.36808,12001.0,1836,0.0895476788330078,False,REGULAR,USD,2026-07-07,call,1.81,2026-07-04,0.02,0.01104972376,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.10066893428881121,0.01112125545580342
SPY260707C00748000,2026-07-02 20:14:55+00:00,748.0,1.4,1.4,1.42,-1.2400001,-46.9697,13447.0,1802,0.0876556079101562,False,REGULAR,USD,2026-07-07,call,1.41,2026-07-04,0.02,0.01418439716,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.09869742611294176,0.011041818202785561
SPY260707C00749000,2026-07-02 20:14:54+00:00,749.0,1.09,1.07,1.08,-0.9999999,-47.846886,8881.0,1332,0.0858245715332031,False,REGULAR,USD,2026-07-07,call,1.0750000000000002,2026-07-04,0.01,0.009302325581,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.0969451926906932,0.011120621157490101
SPY260707C00750000,2026-07-02 20:14:56+00:00,750.0,0.8,0.8,0.81,-0.96999997,-54.802258,24948.0,1886,0.0844818115234375,False,REGULAR,USD,2026-07-07,call,0.805,2026-07-04,0.01,0.01242236025,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.09557751917189189,0.011095707648454384
SPY260707C00751000,2026-07-02 20:14:51+00:00,751.0,0.59,0.58,0.6,-0.82,-58.156033,10074.0,762,0.0836273278808593,False,REGULAR,USD,2026-07-07,call,0.59,2026-07-04,0.02,0.03389830508,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.09439840162986841,0.01077107374900911
SPY260707C00752000,2026-07-02 20:14:53+00:00,752.0,0.44,0.42,0.44,-0.68,-60.714287,8256.0,969,0.0831390515136719,False,REGULAR,USD,2026-07-07,call,0.43,2026-07-04,0.02,0.04651162791,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.0938612102830678,0.010722158769395904
SPY260707C00753000,2026-07-02 20:14:52+00:00,753.0,0.31,0.3,0.32,-0.58,-65.16853,8002.0,1310,0.083016982421875,False,REGULAR,USD,2026-07-07,call,0.31,2026-07-04,0.02,0.06451612903,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.09362646991010783,0.01060948748823283
SPY260707C00754000,2026-07-02 20:14:54+00:00,754.0,0.22,0.21,0.22,-0.44000003,-66.66667,5881.0,1052,0.0820404296875,False,REGULAR,USD,2026-07-07,call,0.215,2026-07-04,0.01,0.04651162791,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.0929845655191917,0.010944135831691695
SPY260707C00755000,2026-07-02 20:14:45+00:00,755.0,0.15,0.15,0.17,-0.35,-70.0,7929.0,1381,0.0837493969726562,False,REGULAR,USD,2026-07-07,call,0.16,2026-07-04,0.02,0.125,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.0942548121739587,0.010505415201302507
SPY260707C00756000,2026-07-02 20:14:47+00:00,756.0,0.12,0.11,0.12,-0.24000001,-66.66667,4358.0,932,0.08399353515625,False,REGULAR,USD,2026-07-07,call,0.1149999999999999,2026-07-04,0.01,0.08695652174,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.09498208123590438,0.010988546079654382
SPY260707C00757000,2026-07-02 20:14:10+00:00,757.0,0.07,0.07,0.08,-0.19,-73.07693,3473.0,1149,0.0835052587890625,False,REGULAR,USD,2026-07-07,call,0.075,2026-07-04,0.01,0.1333333333,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.09427901380875986,0.010773755019697365
SPY260707C00758000,2026-07-02 20:14:18+00:00,758.0,0.05,0.05,0.06,-0.120000005,-70.588234,2789.0,858,0.084970087890625,False,REGULAR,USD,2026-07-07,call,0.055,2026-07-04,0.01,0.1818181818,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.09571726437271928,0.010747176482094278
SPY260707C00759000,2026-07-02 20:14:38+00:00,759.0,0.04,0.04,0.05,-0.08,-66.66667,2641.0,1156,0.08789974609375,False,REGULAR,USD,2026-07-07,call,0.045,2026-07-04,0.01,0.2222222222,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.09875699923328565,0.010857253139535658
SPY260707C00760000,2026-07-02 20:12:41+00:00,760.0,0.03,0.03,0.04,-0.049999997,-62.5,5976.0,4358,0.0898528515625,False,REGULAR,USD,2026-07-07,call,0.035,2026-07-04,0.01,0.2857142857,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.10096633917317861,0.01111348761067861
SPY260707P00702000,2026-07-02 19:58:04+00:00,702.0,0.03,0.03,0.04,-0.120000005,-80.0,75.0,134,0.2304764453125,False,REGULAR,USD,2026-07-07,put,0.035,2026-07-04,0.01,0.2857142857,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.2624770748031621,0.032000629490662125
SPY260707P00703000,2026-07-01 17:51:00+00:00,703.0,0.08,0.03,0.04,0.0,0.0,101.0,299,0.2246171289062499,False,REGULAR,USD,2026-07-07,put,0.035,2026-07-04,0.01,0.2857142857,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.2568784646160295,0.03226133570977957
SPY260707P00704000,2026-07-02 19:13:37+00:00,704.0,0.07,0.03,0.04,-0.030000001,-30.000002,102.0,322,0.2207109179687499,False,REGULAR,USD,2026-07-07,put,0.035,2026-07-04,0.01,0.2857142857,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.25127585968956045,0.030564941720810562
SPY260707P00705000,2026-07-02 19:35:31+00:00,705.0,0.07,0.03,0.04,-0.009999998,-12.499998,116.0,555,0.2148516015625,False,REGULAR,USD,2026-07-07,put,0.035,2026-07-04,0.01,0.2857142857,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.24566890190421684,0.03081730034171684
SPY260707P00706000,2026-07-02 18:32:09+00:00,706.0,0.05,0.03,0.04,-0.040000003,-44.444447,22.0,125,0.2109453906249999,False,REGULAR,USD,2026-07-07,put,0.035,2026-07-04,0.01,0.2857142857,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.2400572138129687,0.029111823187968816
SPY260707P00707000,2026-07-02 19:54:37+00:00,707.0,0.05,0.03,0.04,-0.08,-61.538464,70.0,292,0.2050860742187499,False,REGULAR,USD,2026-07-07,put,0.035,2026-07-04,0.01,0.2857142857,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.23444039699478914,0.02935432277603925
SPY260707P00708000,2026-07-02 16:38:16+00:00,708.0,0.09,0.03,0.04,-0.06999999,-43.749996,8.0,42,0.2002033105468749,False,REGULAR,USD,2026-07-07,put,0.035,2026-07-04,0.01,0.2857142857,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.22881803022864278,0.028614719681767875
SPY260707P00709000,2026-07-02 16:23:14+00:00,709.0,0.05,0.03,0.04,-0.06999999,-58.333332,154.0,208,0.195320546875,False,REGULAR,USD,2026-07-07,put,0.035,2026-07-04,0.01,0.2857142857,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.22318966745218533,0.027869120577185325
SPY260707P00710000,2026-07-02 20:06:31+00:00,710.0,0.05,0.04,0.05,-0.06,-54.545456,292.0,537,0.196297099609375,False,REGULAR,USD,2026-07-07,put,0.045,2026-07-04,0.01,0.2222222222,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.2243030316134754,0.028005932004100398
SPY260707P00711000,2026-07-02 20:09:05+00:00,711.0,0.06,0.04,0.05,-0.06,-50.0,54.0,130,0.1914143359375,False,REGULAR,USD,2026-07-07,put,0.045,2026-07-04,0.01,0.2222222222,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.21852104266511294,0.027106706727612923
SPY260707P00712000,2026-07-02 19:25:49+00:00,712.0,0.07,0.04,0.05,-0.089999996,-56.25,172.0,187,0.1855550195312499,False,REGULAR,USD,2026-07-07,put,0.045,2026-07-04,0.01,0.2222222222,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.21273079652354665,0.027175776992296757
SPY260707P00713000,2026-07-02 18:02:44+00:00,713.0,0.14,0.05,0.06,0.010000005,7.6923122,17.0,502,0.1855550195312499,False,REGULAR,USD,2026-07-07,put,0.055,2026-07-04,0.01,0.1818181818,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.21234799801783408,0.026792978486584185
SPY260707P00714000,2026-07-02 19:58:52+00:00,714.0,0.05,0.05,0.06,-0.10000001,-66.66667,342.0,338,0.179695703125,False,REGULAR,USD,2026-07-07,put,0.055,2026-07-04,0.01,0.1818181818,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.20641910760403376,0.026723404479033763
SPY260707P00715000,2026-07-02 19:34:02+00:00,715.0,0.13,0.05,0.06,-0.030000001,-18.750002,738.0,1180,0.174812939453125,False,REGULAR,USD,2026-07-07,put,0.055,2026-07-04,0.01,0.1818181818,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.20047924684349983,0.025666307390374815
SPY260707P00716000,2026-07-02 20:11:13+00:00,716.0,0.07,0.06,0.07,-0.1,-58.823532,80.0,320,0.1733481103515625,False,REGULAR,USD,2026-07-07,put,0.065,2026-07-04,0.01,0.1538461538,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.198992798441731,0.02564468809016851
SPY260707P00717000,2026-07-02 20:14:36+00:00,717.0,0.06,0.06,0.07,-0.13,-68.42105,399.0,820,0.1679770703125,False,REGULAR,USD,2026-07-07,put,0.065,2026-07-04,0.01,0.1538461538,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.19292162871522558,0.02494455840272558
SPY260707P00718000,2026-07-02 19:58:48+00:00,718.0,0.06,0.07,0.08,-0.16,-72.72727,384.0,556,0.16602396484375,False,REGULAR,USD,2026-07-07,put,0.075,2026-07-04,0.01,0.1333333333,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.19067259929991506,0.024648634456165053
SPY260707P00719000,2026-07-02 19:50:00+00:00,719.0,0.14,0.08,0.09,-0.08,-36.363636,317.0,422,0.163094306640625,False,REGULAR,USD,2026-07-07,put,0.0849999999999999,2026-07-04,0.01,0.1176470588,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.18790185712745547,0.024807550486830476
SPY260707P00720000,2026-07-02 20:14:50+00:00,720.0,0.1,0.09,0.1,-0.16,-61.538464,2104.0,933,0.1601646484375,False,REGULAR,USD,2026-07-07,put,0.095,2026-07-04,0.01,0.1052631579,744.780029296875,0.01010365437,0.010103654373096082,0.0367,0.00821917808219178,0.1846930889730446,0.024528440535544593
