contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiry,type,mid,pull_date,spread,spread_mid_ratio,S0,dividend_yield
SPY260707C00735000,2026-07-02 20:12:57+00:00,735.0,10.3,10.19,10.6,-2.0599995,-16.666662,855.0,1243,0.12647357910156248,True,REGULAR,USD,2026-07-07,call,10.395,2026-07-04,0.41,0.03944203944,744.7800293,0.01010365437
SPY260707C00736000,2026-07-02 19:53:50+00:00,736.0,9.15,9.15,9.69,-2.1100006,-18.738903,817.0,478,0.12244529907226565,True,REGULAR,USD,2026-07-07,call,9.42,2026-07-04,0.54,0.05732484076,744.7800293,0.01010365437
SPY260707C00737000,2026-07-02 19:58:35+00:00,737.0,9.2,8.32,8.83,-2.1500006,-18.942736,768.0,335,0.12000391723632811,True,REGULAR,USD,2026-07-07,call,8.575,2026-07-04,0.51,0.05947521866,744.7800293,0.01010365437
SPY260707C00738000,2026-07-02 19:54:34+00:00,738.0,8.1,7.5,7.95,-2.6099997,-24.369745,1833.0,639,0.11579253356933594,True,REGULAR,USD,2026-07-07,call,7.725,2026-07-04,0.45,0.05825242718,744.7800293,0.01010365437
SPY260707C00739000,2026-07-02 20:13:07+00:00,739.0,6.87,6.71,7.15,-2.9800005,-30.253809,321.0,333,0.11402253173828125,True,REGULAR,USD,2026-07-07,call,6.93,2026-07-04,0.44,0.06349206349,744.7800293,0.01010365437
SPY260707C00740000,2026-07-02 20:09:32+00:00,740.0,6.12,6.1,6.24,-1.3800001,-18.400002,2293.0,872,0.1069425244140625,True,REGULAR,USD,2026-07-07,call,6.17,2026-07-04,0.14,0.0226904376,744.7800293,0.01010365437
SPY260707C00741000,2026-07-02 20:05:18+00:00,741.0,5.13,5.34,5.48,-1.96,-27.64457,2601.0,653,0.10462321166992186,True,REGULAR,USD,2026-07-07,call,5.41,2026-07-04,0.14,0.0258780037,744.7800293,0.01010365437
SPY260707C00742000,2026-07-02 20:14:49+00:00,742.0,4.72,4.63,4.75,-1.3300004,-21.983477,6450.0,377,0.10199872619628905,True,REGULAR,USD,2026-07-07,call,4.6899999999999995,2026-07-04,0.12,0.02558635394,744.7800293,0.01010365437
SPY260707C00743000,2026-07-02 20:14:41+00:00,743.0,4.05,3.94,4.05,-1.4299998,-26.094887,6966.0,644,0.09906906799316406,True,REGULAR,USD,2026-07-07,call,3.995,2026-07-04,0.11,0.02753441802,744.7800293,0.01010365437
SPY260707C00744000,2026-07-02 20:14:55+00:00,744.0,3.39,3.37,3.39,-1.51,-30.816326,7039.0,796,0.09595630615234377,True,REGULAR,USD,2026-07-07,call,3.38,2026-07-04,0.02,0.005917159763,744.7800293,0.01010365437
SPY260707C00745000,2026-07-02 20:14:50+00:00,745.0,2.79,2.78,2.81,-1.5,-34.965034,11575.0,1061,0.09382009704589844,False,REGULAR,USD,2026-07-07,call,2.795,2026-07-04,0.03,0.01073345259,744.7800293,0.01010365437
SPY260707C00746000,2026-07-02 20:14:55+00:00,746.0,2.28,2.26,2.29,-1.3700001,-37.53425,14591.0,1078,0.09180595703125,False,REGULAR,USD,2026-07-07,call,2.275,2026-07-04,0.03,0.01318681319,744.7800293,0.01010365437
SPY260707C00747000,2026-07-02 20:14:52+00:00,747.0,1.8,1.8,1.82,-1.27,-41.36808,12001.0,1836,0.08954767883300781,False,REGULAR,USD,2026-07-07,call,1.81,2026-07-04,0.02,0.01104972376,744.7800293,0.01010365437
SPY260707C00748000,2026-07-02 20:14:55+00:00,748.0,1.4,1.4,1.42,-1.2400001,-46.9697,13447.0,1802,0.08765560791015625,False,REGULAR,USD,2026-07-07,call,1.41,2026-07-04,0.02,0.01418439716,744.7800293,0.01010365437
SPY260707C00749000,2026-07-02 20:14:54+00:00,749.0,1.09,1.07,1.08,-0.9999999,-47.846886,8881.0,1332,0.08582457153320314,False,REGULAR,USD,2026-07-07,call,1.0750000000000002,2026-07-04,0.01,0.009302325581,744.7800293,0.01010365437
SPY260707C00750000,2026-07-02 20:14:56+00:00,750.0,0.8,0.8,0.81,-0.96999997,-54.802258,24948.0,1886,0.08448181152343752,False,REGULAR,USD,2026-07-07,call,0.805,2026-07-04,0.01,0.01242236025,744.7800293,0.01010365437
SPY260707C00751000,2026-07-02 20:14:51+00:00,751.0,0.59,0.58,0.6,-0.82,-58.156033,10074.0,762,0.08362732788085939,False,REGULAR,USD,2026-07-07,call,0.59,2026-07-04,0.02,0.03389830508,744.7800293,0.01010365437
SPY260707C00752000,2026-07-02 20:14:53+00:00,752.0,0.44,0.42,0.44,-0.68,-60.714287,8256.0,969,0.0831390515136719,False,REGULAR,USD,2026-07-07,call,0.43,2026-07-04,0.02,0.04651162791,744.7800293,0.01010365437
SPY260707C00753000,2026-07-02 20:14:52+00:00,753.0,0.31,0.3,0.32,-0.58,-65.16853,8002.0,1310,0.08301698242187502,False,REGULAR,USD,2026-07-07,call,0.31,2026-07-04,0.02,0.06451612903,744.7800293,0.01010365437
SPY260707C00754000,2026-07-02 20:14:54+00:00,754.0,0.22,0.21,0.22,-0.44000003,-66.66667,5881.0,1052,0.08204042968750001,False,REGULAR,USD,2026-07-07,call,0.215,2026-07-04,0.01,0.04651162791,744.7800293,0.01010365437
SPY260707C00755000,2026-07-02 20:14:45+00:00,755.0,0.15,0.15,0.17,-0.35,-70.0,7929.0,1381,0.08374939697265626,False,REGULAR,USD,2026-07-07,call,0.16,2026-07-04,0.02,0.125,744.7800293,0.01010365437
SPY260707C00756000,2026-07-02 20:14:47+00:00,756.0,0.12,0.11,0.12,-0.24000001,-66.66667,4358.0,932,0.08399353515625002,False,REGULAR,USD,2026-07-07,call,0.11499999999999999,2026-07-04,0.01,0.08695652174,744.7800293,0.01010365437
SPY260707C00757000,2026-07-02 20:14:10+00:00,757.0,0.07,0.07,0.08,-0.19,-73.07693,3473.0,1149,0.08350525878906252,False,REGULAR,USD,2026-07-07,call,0.07500000000000001,2026-07-04,0.01,0.1333333333,744.7800293,0.01010365437
SPY260707C00758000,2026-07-02 20:14:18+00:00,758.0,0.05,0.05,0.06,-0.120000005,-70.588234,2789.0,858,0.08497008789062502,False,REGULAR,USD,2026-07-07,call,0.055,2026-07-04,0.01,0.1818181818,744.7800293,0.01010365437
SPY260707C00759000,2026-07-02 20:14:38+00:00,759.0,0.04,0.04,0.05,-0.08,-66.66667,2641.0,1156,0.08789974609375001,False,REGULAR,USD,2026-07-07,call,0.045,2026-07-04,0.01,0.2222222222,744.7800293,0.01010365437
SPY260707C00760000,2026-07-02 20:12:41+00:00,760.0,0.03,0.03,0.04,-0.049999997,-62.5,5976.0,4358,0.0898528515625,False,REGULAR,USD,2026-07-07,call,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260707P00702000,2026-07-02 19:58:04+00:00,702.0,0.03,0.03,0.04,-0.120000005,-80.0,75.0,134,0.2304764453125,False,REGULAR,USD,2026-07-07,put,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260707P00703000,2026-07-01 17:51:00+00:00,703.0,0.08,0.03,0.04,0.0,0.0,101.0,299,0.22461712890624996,False,REGULAR,USD,2026-07-07,put,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260707P00704000,2026-07-02 19:13:37+00:00,704.0,0.07,0.03,0.04,-0.030000001,-30.000002,102.0,322,0.22071091796874998,False,REGULAR,USD,2026-07-07,put,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260707P00705000,2026-07-02 19:35:31+00:00,705.0,0.07,0.03,0.04,-0.009999998,-12.499998,116.0,555,0.2148516015625,False,REGULAR,USD,2026-07-07,put,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260707P00706000,2026-07-02 18:32:09+00:00,706.0,0.05,0.03,0.04,-0.040000003,-44.444447,22.0,125,0.21094539062499998,False,REGULAR,USD,2026-07-07,put,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260707P00707000,2026-07-02 19:54:37+00:00,707.0,0.05,0.03,0.04,-0.08,-61.538464,70.0,292,0.20508607421874997,False,REGULAR,USD,2026-07-07,put,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260707P00708000,2026-07-02 16:38:16+00:00,708.0,0.09,0.03,0.04,-0.06999999,-43.749996,8.0,42,0.20020331054687499,False,REGULAR,USD,2026-07-07,put,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260707P00709000,2026-07-02 16:23:14+00:00,709.0,0.05,0.03,0.04,-0.06999999,-58.333332,154.0,208,0.195320546875,False,REGULAR,USD,2026-07-07,put,0.035,2026-07-04,0.01,0.2857142857,744.7800293,0.01010365437
SPY260707P00710000,2026-07-02 20:06:31+00:00,710.0,0.05,0.04,0.05,-0.06,-54.545456,292.0,537,0.196297099609375,False,REGULAR,USD,2026-07-07,put,0.045,2026-07-04,0.01,0.2222222222,744.7800293,0.01010365437
SPY260707P00711000,2026-07-02 20:09:05+00:00,711.0,0.06,0.04,0.05,-0.06,-50.0,54.0,130,0.1914143359375,False,REGULAR,USD,2026-07-07,put,0.045,2026-07-04,0.01,0.2222222222,744.7800293,0.01010365437
SPY260707P00712000,2026-07-02 19:25:49+00:00,712.0,0.07,0.04,0.05,-0.089999996,-56.25,172.0,187,0.18555501953124998,False,REGULAR,USD,2026-07-07,put,0.045,2026-07-04,0.01,0.2222222222,744.7800293,0.01010365437
SPY260707P00713000,2026-07-02 18:02:44+00:00,713.0,0.14,0.05,0.06,0.010000005,7.6923122,17.0,502,0.18555501953124998,False,REGULAR,USD,2026-07-07,put,0.055,2026-07-04,0.01,0.1818181818,744.7800293,0.01010365437
SPY260707P00714000,2026-07-02 19:58:52+00:00,714.0,0.05,0.05,0.06,-0.10000001,-66.66667,342.0,338,0.179695703125,False,REGULAR,USD,2026-07-07,put,0.055,2026-07-04,0.01,0.1818181818,744.7800293,0.01010365437
SPY260707P00715000,2026-07-02 19:34:02+00:00,715.0,0.13,0.05,0.06,-0.030000001,-18.750002,738.0,1180,0.174812939453125,False,REGULAR,USD,2026-07-07,put,0.055,2026-07-04,0.01,0.1818181818,744.7800293,0.01010365437
SPY260707P00716000,2026-07-02 20:11:13+00:00,716.0,0.07,0.06,0.07,-0.1,-58.823532,80.0,320,0.1733481103515625,False,REGULAR,USD,2026-07-07,put,0.065,2026-07-04,0.01,0.1538461538,744.7800293,0.01010365437
SPY260707P00717000,2026-07-02 20:14:36+00:00,717.0,0.06,0.06,0.07,-0.13,-68.42105,399.0,820,0.16797707031250003,False,REGULAR,USD,2026-07-07,put,0.065,2026-07-04,0.01,0.1538461538,744.7800293,0.01010365437
SPY260707P00718000,2026-07-02 19:58:48+00:00,718.0,0.06,0.07,0.08,-0.16,-72.72727,384.0,556,0.16602396484375004,False,REGULAR,USD,2026-07-07,put,0.07500000000000001,2026-07-04,0.01,0.1333333333,744.7800293,0.01010365437
SPY260707P00719000,2026-07-02 19:50:00+00:00,719.0,0.14,0.08,0.09,-0.08,-36.363636,317.0,422,0.16309430664062502,False,REGULAR,USD,2026-07-07,put,0.08499999999999999,2026-07-04,0.01,0.1176470588,744.7800293,0.01010365437
SPY260707P00720000,2026-07-02 20:14:50+00:00,720.0,0.1,0.09,0.1,-0.16,-61.538464,2104.0,933,0.1601646484375,False,REGULAR,USD,2026-07-07,put,0.095,2026-07-04,0.01,0.1052631579,744.7800293,0.01010365437
SPY260707P00721000,2026-07-02 20:14:41+00:00,721.0,0.11,0.1,0.11,-0.16000001,-59.25926,365.0,7477,0.157234990234375,False,REGULAR,USD,2026-07-07,put,0.10500000000000001,2026-07-04,0.01,0.09523809524,744.7800293,0.01010365437
SPY260707P00722000,2026-07-02 19:58:57+00:00,722.0,0.11,0.12,0.13,-0.2,-64.51613,738.0,630,0.1557701611328125,False,REGULAR,USD,2026-07-07,put,0.125,2026-07-04,0.01,0.08,744.7800293,0.01010365437
SPY260707P00723000,2026-07-02 20:14:36+00:00,723.0,0.14,0.13,0.14,-0.2,-58.823532,1114.0,633,0.1518639501953125,False,REGULAR,USD,2026-07-07,put,0.135,2026-07-04,0.01,0.07407407407,744.7800293,0.01010365437
SPY260707P00724000,2026-07-02 20:14:10+00:00,724.0,0.15,0.15,0.17,-0.18,-54.545456,582.0,875,0.15088739746093754,False,REGULAR,USD,2026-07-07,put,0.16,2026-07-04,0.02,0.125,744.7800293,0.01010365437
SPY260707P00725000,2026-07-02 20:14:21+00:00,725.0,0.18,0.18,0.19,-0.23999998,-57.142853,3125.0,1176,0.14795773925781253,False,REGULAR,USD,2026-07-07,put,0.185,2026-07-04,0.01,0.05405405405,744.7800293,0.01010365437
SPY260707P00726000,2026-07-02 20:14:11+00:00,726.0,0.22,0.21,0.22,-0.22,-50.0,745.0,537,0.14600463378906248,False,REGULAR,USD,2026-07-07,put,0.215,2026-07-04,0.01,0.04651162791,744.7800293,0.01010365437
SPY260707P00727000,2026-07-02 20:09:36+00:00,727.0,0.26,0.24,0.25,-0.25,-49.019608,681.0,493,0.14331911376953127,False,REGULAR,USD,2026-07-07,put,0.245,2026-07-04,0.01,0.04081632653,744.7800293,0.01010365437
SPY260707P00728000,2026-07-02 20:14:33+00:00,728.0,0.27,0.27,0.29,-0.30999997,-53.448273,1101.0,984,0.14112187011718752,False,REGULAR,USD,2026-07-07,put,0.28,2026-07-04,0.02,0.07142857143,744.7800293,0.01010365437
SPY260707P00729000,2026-07-02 20:14:14+00:00,729.0,0.32,0.32,0.33,-0.23000002,-41.818184,811.0,861,0.13843635009765626,False,REGULAR,USD,2026-07-07,put,0.325,2026-07-04,0.01,0.03076923077,744.7800293,0.01010365437
SPY260707P00730000,2026-07-02 20:14:46+00:00,730.0,0.36,0.36,0.38,-0.32,-47.058823,7274.0,2393,0.1362391064453125,False,REGULAR,USD,2026-07-07,put,0.37,2026-07-04,0.02,0.05405405405,744.7800293,0.01010365437
SPY260707P00731000,2026-07-02 20:14:50+00:00,731.0,0.43,0.42,0.43,-0.20999998,-32.812496,1686.0,803,0.1331873791503906,False,REGULAR,USD,2026-07-07,put,0.425,2026-07-04,0.01,0.02352941176,744.7800293,0.01010365437
SPY260707P00732000,2026-07-02 20:14:32+00:00,732.0,0.48,0.48,0.5,-0.34,-41.463417,2687.0,1650,0.13111220458984374,False,REGULAR,USD,2026-07-07,put,0.49,2026-07-04,0.02,0.04081632653,744.7800293,0.01010365437
SPY260707P00733000,2026-07-02 20:14:21+00:00,733.0,0.56,0.56,0.57,-0.37,-39.784946,1711.0,665,0.12818254638671872,False,REGULAR,USD,2026-07-07,put,0.565,2026-07-04,0.01,0.01769911504,744.7800293,0.01010365437
SPY260707P00734000,2026-07-02 20:14:48+00:00,734.0,0.63,0.64,0.66,-0.39999998,-38.83495,2080.0,1158,0.12586323364257812,False,REGULAR,USD,2026-07-07,put,0.65,2026-07-04,0.02,0.03076923077,744.7800293,0.01010365437
SPY260707P00735000,2026-07-02 20:14:55+00:00,735.0,0.75,0.74,0.76,-0.39999998,-34.782608,3435.0,1582,0.12329978271484376,False,REGULAR,USD,2026-07-07,put,0.75,2026-07-04,0.02,0.02666666667,744.7800293,0.01010365437
SPY260707P00736000,2026-07-02 20:13:58+00:00,736.0,0.89,0.86,0.87,-0.46000004,-34.074078,2310.0,926,0.12049219360351562,False,REGULAR,USD,2026-07-07,put,0.865,2026-07-04,0.01,0.01156069364,744.7800293,0.01010365437
SPY260707P00737000,2026-07-02 20:14:11+00:00,737.0,1.0,0.99,1.01,-0.44000006,-30.555557,2100.0,1012,0.118172880859375,False,REGULAR,USD,2026-07-07,put,1.0,2026-07-04,0.02,0.02,744.7800293,0.01010365437
SPY260707P00738000,2026-07-02 20:14:11+00:00,738.0,1.15,1.14,1.16,-0.47000003,-29.012346,2196.0,973,0.11536529174804688,False,REGULAR,USD,2026-07-07,put,1.15,2026-07-04,0.02,0.01739130435,744.7800293,0.01010365437
SPY260707P00739000,2026-07-02 20:12:20+00:00,739.0,1.36,1.32,1.34,-0.5,-26.881721,5088.0,1184,0.1128018408203125,False,REGULAR,USD,2026-07-07,put,1.33,2026-07-04,0.02,0.01503759398,744.7800293,0.01010365437
SPY260707P00740000,2026-07-02 20:14:49+00:00,740.0,1.52,1.53,1.55,-0.46000004,-23.232325,9437.0,1736,0.11036045898437499,False,REGULAR,USD,2026-07-07,put,1.54,2026-07-04,0.02,0.01298701299,744.7800293,0.01010365437
SPY260707P00741000,2026-07-02 20:14:24+00:00,741.0,1.77,1.77,1.79,-0.53999996,-23.376623,4297.0,1274,0.10785804260253906,False,REGULAR,USD,2026-07-07,put,1.78,2026-07-04,0.02,0.01123595506,744.7800293,0.01010365437
SPY260707P00742000,2026-07-02 20:14:59+00:00,742.0,2.05,2.04,2.07,-0.47000003,-18.650795,8016.0,2906,0.1054776953125,False,REGULAR,USD,2026-07-07,put,2.0549999999999997,2026-07-04,0.03,0.01459854015,744.7800293,0.01010365437
SPY260707P00743000,2026-07-02 20:14:14+00:00,743.0,2.4,2.36,2.39,-0.3699999,-13.357396,7166.0,705,0.10303631347656249,False,REGULAR,USD,2026-07-07,put,2.375,2026-07-04,0.03,0.01263157895,744.7800293,0.01010365437
SPY260707P00744000,2026-07-02 20:14:58+00:00,744.0,2.73,2.72,2.76,-0.42000008,-13.333336,4474.0,728,0.10083906982421875,False,REGULAR,USD,2026-07-07,put,2.74,2026-07-04,0.04,0.01459854015,744.7800293,0.01010365437
SPY260707P00745000,2026-07-02 20:14:54+00:00,745.0,3.12,3.14,3.18,-0.42000008,-11.8644085,28898.0,20768,0.098641826171875,True,REGULAR,USD,2026-07-07,put,3.16,2026-07-04,0.04,0.01265822785,744.7800293,0.01010365437
SPY260707P00746000,2026-07-02 20:14:50+00:00,746.0,3.6,3.55,3.72,-0.23000002,-6.005223,3428.0,787,0.09870286071777344,True,REGULAR,USD,2026-07-07,put,3.635,2026-07-04,0.17,0.04676753783,744.7800293,0.01010365437
SPY260707P00747000,2026-07-02 20:13:52+00:00,747.0,4.21,4.08,4.21,-0.09000015,-2.0930269,5723.0,667,0.09534596069335938,True,REGULAR,USD,2026-07-07,put,4.145,2026-07-04,0.13,0.03136308806,744.7800293,0.01010365437
SPY260707P00748000,2026-07-02 20:10:11+00:00,748.0,4.97,4.58,5.05,0.01999998,0.40404004,9600.0,665,0.10218182983398436,True,REGULAR,USD,2026-07-07,put,4.8149999999999995,2026-07-04,0.47,0.09761163032,744.7800293,0.01010365437
SPY260707P00749000,2026-07-02 20:14:39+00:00,749.0,5.4,5.27,5.55,0.05000019,0.93458307,2030.0,650,0.09546802978515626,True,REGULAR,USD,2026-07-07,put,5.41,2026-07-04,0.28,0.05175600739,744.7800293,0.01010365437
SPY260707P00750000,2026-07-02 20:07:30+00:00,750.0,6.46,5.97,6.53,-0.05000019,-0.76805204,5173.0,488,0.10511148803710937,True,REGULAR,USD,2026-07-07,put,6.25,2026-07-04,0.56,0.0896,744.7800293,0.01010365437
SPY260707P00751000,2026-07-02 20:05:51+00:00,751.0,7.42,6.75,7.38,0.3499999,4.950494,1691.0,293,0.10901769897460936,True,REGULAR,USD,2026-07-07,put,7.0649999999999995,2026-07-04,0.63,0.08917197452,744.7800293,0.01010365437
SPY260707P00752000,2026-07-02 19:51:06+00:00,752.0,7.17,7.56,8.28,1.4900002,26.2324,742.0,1222,0.11414460083007813,True,REGULAR,USD,2026-07-07,put,7.92,2026-07-04,0.72,0.09090909091,744.7800293,0.01010365437
SPY260707P00754000,2026-07-02 20:00:18+00:00,754.0,9.5,9.39,9.72,0.9499998,11.111109,683.0,86,0.10242596801757811,True,REGULAR,USD,2026-07-07,put,9.555,2026-07-04,0.33,0.03453689168,744.7800293,0.01010365437
SPY260707P00755000,2026-07-02 19:59:52+00:00,755.0,9.86,10.32,11.1,-0.14000034,-1.4000034,240.0,48,0.13172255004882813,True,REGULAR,USD,2026-07-07,put,10.71,2026-07-04,0.78,0.07282913165,744.7800293,0.01010365437
SPY260707P00756000,2026-07-02 15:29:43+00:00,756.0,10.81,10.23,12.69,1.8000002,19.977804,43.0,2,0.16895362304687503,True,REGULAR,USD,2026-07-07,put,11.46,2026-07-04,2.46,0.2146596859,744.7800293,0.01010365437
SPY260707P00758000,2026-07-02 16:28:40+00:00,758.0,12.75,12.19,14.64,-0.21000004,-1.6203707,110.0,3,0.1840901904296875,True,REGULAR,USD,2026-07-07,put,13.415,2026-07-04,2.45,0.1826313828,744.7800293,0.01010365437
SPY260707P00765000,2026-07-01 17:59:59+00:00,765.0,17.77,19.15,22.18,0.0,0.0,2.0,6,0.26996579650878905,True,REGULAR,USD,2026-07-07,put,20.665,2026-07-04,3.03,0.1466247278,744.7800293,0.01010365437
SPY260708C00710000,2026-07-02 16:09:24+00:00,710.0,34.51,33.07,36.58,7.789999,29.154188,111.0,48,0.3508365698242187,True,REGULAR,USD,2026-07-08,call,34.825,2026-07-04,3.51,0.1007896626,744.7800293,0.01010365437
SPY260708C00717000,2026-06-26 15:38:42+00:00,717.0,22.6,26.14,29.65,0.0,0.0,22.0,66,0.30249720947265624,True,REGULAR,USD,2026-07-08,call,27.895,2026-07-04,3.51,0.1258290016,744.7800293,0.01010365437
SPY260708C00719000,2026-06-26 13:30:17+00:00,719.0,16.31,24.17,27.68,0.0,0.0,4.0,4,0.2887034020996093,True,REGULAR,USD,2026-07-08,call,25.925,2026-07-04,3.51,0.1353905497,744.7800293,0.01010365437
SPY260708C00720000,2026-07-02 14:21:34+00:00,720.0,25.2,23.19,26.7,-3.8499985,-13.253008,15.0,4,0.2819896020507812,True,REGULAR,USD,2026-07-08,call,24.945,2026-07-04,3.51,0.140709561,744.7800293,0.01010365437
SPY260708C00721000,2026-07-02 19:33:37+00:00,721.0,22.31,22.21,25.72,-4.5600014,-16.970604,91.0,2,0.27521476745605467,True,REGULAR,USD,2026-07-08,call,23.965,2026-07-04,3.51,0.1464635927,744.7800293,0.01010365437
SPY260708C00723000,2026-07-02 19:43:14+00:00,723.0,20.62,21.47,22.23,-4.3399982,-17.387815,1.0,20,0.17115086669921875,True,REGULAR,USD,2026-07-08,call,21.85,2026-07-04,0.76,0.0347826087,744.7800293,0.01010365437
SPY260708C00725000,2026-07-02 17:41:40+00:00,725.0,17.05,19.56,20.3,-5.8500004,-25.545853,3.0,12,0.16431499755859375,True,REGULAR,USD,2026-07-08,call,19.93,2026-07-04,0.74,0.03712995484,744.7800293,0.01010365437
SPY260708C00726000,2026-07-02 14:44:27+00:00,726.0,21.48,18.61,19.34,0.1800003,0.84507185,1.0,14,0.16089706298828127,True,REGULAR,USD,2026-07-08,call,18.975,2026-07-04,0.73,0.03847167325,744.7800293,0.01010365437
SPY260708C00727000,2026-07-02 20:05:01+00:00,727.0,18.13,17.68,18.39,-0.040000916,-0.22014813,82.0,83,0.15784533569335937,True,REGULAR,USD,2026-07-08,call,18.035,2026-07-04,0.71,0.03936789576,744.7800293,0.01010365437
SPY260708C00728000,2026-07-02 15:05:36+00:00,728.0,14.17,16.76,17.44,-6.2299995,-30.539215,5.0,37,0.1544274011230469,True,REGULAR,USD,2026-07-08,call,17.1,2026-07-04,0.68,0.03976608187,744.7800293,0.01010365437
SPY260708C00729000,2026-06-30 19:59:33+00:00,729.0,19.58,15.83,16.5,0.0,0.0,6.0,349,0.15137567382812503,True,REGULAR,USD,2026-07-08,call,16.165,2026-07-04,0.67,0.04144757191,744.7800293,0.01010365437
SPY260708C00730000,2026-07-02 19:27:27+00:00,730.0,13.21,14.92,15.58,-6.0999994,-31.589848,22.0,111,0.1489342919921875,True,REGULAR,USD,2026-07-08,call,15.25,2026-07-04,0.66,0.04327868852,744.7800293,0.01010365437
SPY260708C00731000,2026-07-02 19:02:07+00:00,731.0,12.96,14.03,14.66,-6.4399996,-33.195873,25.0,128,0.14612670288085935,True,REGULAR,USD,2026-07-08,call,14.344999999999999,2026-07-04,0.63,0.04391774137,744.7800293,0.01010365437
SPY260708C00732000,2026-07-02 19:28:30+00:00,732.0,11.76,13.13,13.74,-2.29,-16.298931,587.0,115,0.14270876831054688,True,REGULAR,USD,2026-07-08,call,13.435,2026-07-04,0.61,0.04540379606,744.7800293,0.01010365437
SPY260708C00733000,2026-07-02 19:47:19+00:00,733.0,11.65,12.25,12.84,-5.380001,-31.591314,409.0,147,0.13990117919921874,True,REGULAR,USD,2026-07-08,call,12.545,2026-07-04,0.59,0.04703068952,744.7800293,0.01010365437
SPY260708C00734000,2026-07-02 19:28:30+00:00,734.0,10.08,11.41,11.93,-4.96,-32.97872,426.0,183,0.1360560028076172,True,REGULAR,USD,2026-07-08,call,11.67,2026-07-04,0.52,0.04455869751,744.7800293,0.01010365437
SPY260708C00735000,2026-07-02 20:05:50+00:00,735.0,10.69,10.55,11.07,-3.1100006,-22.536236,505.0,645,0.13385875915527345,True,REGULAR,USD,2026-07-08,call,10.81,2026-07-04,0.52,0.04810360777,744.7800293,0.01010365437
SPY260708C00736000,2026-07-02 19:52:57+00:00,736.0,9.67,9.73,10.2,-0.8500004,-8.079851,119.0,289,0.13062392822265623,True,REGULAR,USD,2026-07-08,call,9.965,2026-07-04,0.47,0.04716507777,744.7800293,0.01010365437
SPY260708C00737000,2026-07-02 18:26:53+00:00,737.0,7.89,8.91,9.36,-2.77,-25.984991,64.0,408,0.12781633911132811,True,REGULAR,USD,2026-07-08,call,9.135,2026-07-04,0.45,0.04926108374,744.7800293,0.01010365437
SPY260708C00738000,2026-07-02 19:01:08+00:00,738.0,9.1,8.11,8.52,-2.3099995,-20.245394,287.0,524,0.12439840454101564,True,REGULAR,USD,2026-07-08,call,8.315,2026-07-04,0.41,0.04930847865,744.7800293,0.01010365437
